Date,Open,High,Low,Close,Adj Close,Volume,PnL,% Change
1/19/2016,782.429993,782.429993,782.429993,782.429993,782.429993,0,Same,0
1/20/2016,769.130005,769.130005,769.130005,769.130005,769.130005,0,Same,0
1/21/2016,767.900024,767.900024,767.900024,767.900024,767.900024,0,Same,0
1/22/2016,777.070007,779.309998,770.359985,779.309998,779.309998,1199236200,Profit,0.288261158
1/25/2016,786.070007,786.070007,786.070007,786.070007,786.070007,0,Same,0
1/26/2016,782.919983,782.919983,782.919983,782.919983,782.919983,0,Same,0
1/27/2016,793.97998,793.97998,793.97998,793.97998,793.97998,0,Same,0
1/28/2016,795.02002,795.02002,795.02002,795.02002,795.02002,0,Same,0
1/29/2016,797.599976,801.109985,789.820007,799.98999,799.98999,1455762700,Profit,0.299650711
2/1/2016,803.030029,803.030029,803.030029,803.030029,803.030029,0,Same,0
2/2/2016,793.450012,793.450012,793.450012,793.450012,793.450012,0,Same,0
2/3/2016,796.809998,796.809998,796.809998,796.809998,796.809998,0,Same,0
2/4/2016,813.75,813.75,813.75,813.75,813.75,0,Same,0
2/5/2016,815.909973,843.950012,815.76001,843.950012,843.950012,2099781900,Profit,3.436658446
2/9/2016,838.23999,838.23999,838.23999,838.23999,838.23999,0,Same,0
2/10/2016,829.640015,829.640015,829.640015,829.640015,829.640015,0,Same,0
2/11/2016,839.02002,839.02002,839.02002,839.02002,839.02002,0,Same,0
2/12/2016,834.549988,837.679993,824.73999,825.340027,825.340027,1191550800,Loss,1.103584103
2/15/2016,831.059998,831.059998,831.059998,831.059998,831.059998,0,Same,0
2/16/2016,831.119995,831.119995,831.119995,831.119995,831.119995,0,Same,0
2/17/2016,835.530029,835.530029,835.530029,835.530029,835.530029,0,Same,0
2/18/2016,838.789978,838.789978,838.789978,838.789978,838.789978,0,Same,0
2/19/2016,830.280029,834.380005,817.289978,820.390015,820.390015,1681231200,Loss,1.191166071
2/22/2016,822.559998,822.559998,822.559998,822.559998,822.559998,0,Same,0
2/23/2016,810.390015,810.390015,810.390015,810.390015,810.390015,0,Same,0
2/24/2016,811,811,811,811,811,0,Same,0
2/25/2016,816.97998,817.570007,809.179993,811.289978,811.289978,0,Loss,0.69646774
2/26/2016,820.530029,829.049988,818.210022,828.179993,828.179993,1082703500,Profit,0.932319809
2/29/2016,834.73999,834.73999,834.73999,834.73999,834.73999,0,Same,0
3/1/2016,837.140015,837.140015,837.140015,837.140015,837.140015,0,Same,0
3/2/2016,848.349976,848.349976,848.349976,848.349976,848.349976,0,Same,0
3/3/2016,849.570007,849.570007,849.570007,849.570007,849.570007,0,Same,0
3/4/2016,849.679993,852.75,837.710022,848.609985,848.609985,1200809500,Loss,0.125930704
3/7/2016,842.590027,842.590027,842.590027,842.590027,842.590027,0,Same,0
3/8/2016,842.460022,844.940002,830.280029,838.559998,838.559998,1450509900,Loss,0.462932827
3/10/2016,834.309998,834.309998,834.309998,834.309998,834.309998,0,Same,0
3/11/2016,832.099976,838.609985,830.140015,838.609985,838.609985,1363842400,Profit,0.782358994
3/14/2016,844.840027,852.169983,842.47998,852.140015,852.140015,1566834600,Profit,0.864067488
3/15/2016,852.960022,853.659973,844.099976,846.409973,846.409973,1502877900,Loss,0.767919812
3/16/2016,846.119995,849.070007,843.140015,849.070007,849.070007,1582759000,Profit,0.34865173
3/17/2016,854.429993,856.869995,849.650024,853.650024,853.650024,1546330800,Loss,0.091285302
3/18/2016,854.690002,857.690002,846.77002,852.099976,852.099976,2036901300,Loss,0.30303689
3/21/2016,848.539978,856.869995,848.51001,852.590027,852.590027,1206355700,Profit,0.477296192
3/22/2016,849.070007,851.590027,841.109985,845.630005,845.630005,1094272400,Loss,0.405149395
